39527.27083,27.48394966,28.39452934,9.466795921,5.526854992,1692.772949,7.404310226,78.44608307,14.84766006,37.30664063,51.375,89.51367188,92.9609375,99.74903107,8418.260742,56.78828049,41.58784103,3.150878906,56.00516891,71.27528381,30.60351944,30.59023094,390613.3125,46.2290802,3.328125,2.275500059,1.755399942
39527.27292,27.47756958,28.13378906,9.443359375,5.580078125,1681.093994,7.408071995,78.62664795,14.9375,37.30664063,51.65039063,89.53710938,93.0859375,99.7467804,8373.171875,59.94179916,43.68164063,3.16601491,56.01054001,71.27528381,30.57226944,30.59882927,368057,46.38953018,3.328125,2.275500059,1.755399942
39527.275,27.4711895,28.08984947,9.419923782,5.580078125,1674.687988,7.411832809,78.50971222,14.87891006,37.21289063,51.74414063,89.51367188,93.0859375,99.74453735,8345.498047,60.48291016,45.31628036,3.189452887,56.0159111,71.27528381,30.57226944,30.57226944,363874.8125,46.54998016,3.359375,2.275500059,1.755399942
39527.27708,27.46480942,28.08984947,9.513671875,5.580078125,1666.86499,7.415595055,78.37187195,14.63280964,37.21289063,,89.35546875,93.0859375,99.74228668,8320.80957,59.80039978,43.88887024,3.189452887,56.02127838,71.27528381,30.60117912,,375829.3125,46.71043015,3.388672113,2.27698493,1.756330013
39527.27917,27.45844078,28.14843941,9.513671875,5.556641102,1667.071045,7.419356823,78.41092682,14.3867197,37.11914063,51.39844131,89.35546875,92.9609375,99.74004364,8274.014648,61.56151962,44.66035843,3.16601491,56.02664948,71.27528381,30.5925808,30.57695961,354853.3125,46.87088013,3.388672113,2.3052001,1.774000049
39527.28125,27.4520607,28.21093941,9.419923782,5.541503906,1667.694946,7.423119068,78.80486298,14.0820303,37.03125,51.09960938,89.16796112,92.9609375,99.7378006,8333.615234,62.43896103,46.33533859,3.158202887,56.03202057,71.27528381,30.58789063,30.58789063,366849.9063,47.03133011,3.388672113,2.3052001,1.774000049
39527.28333,27.44568062,28.24218941,9.466795921,5.488280773,1666.162964,7.426880836,78.52509308,13.89844036,37.03125,50.82421875,89.16796112,92.8359375,99.73554993,8302.451172,60.5675087,45.03482056,3.121093988,56.03739166,71.27528381,30.5613308,30.57695961,352614.3125,47.19178009,3.388672113,2.3052001,1.774000049
39527.28542,27.43930054,28.24218941,9.373047829,5.480467796,1691.572021,7.430643082,79.06144714,13.63671017,37.03125,50.45507813,89.16796112,92.8359375,99.73330688,8302.71875,60.68766022,44.76268005,3.105468988,56.04275894,71.27528381,30.58789063,30.60351944,359733.5938,47.35223007,3.359375,2.3052001,1.774000049
39527.2875,27.43292999,28.17968941,9.396484375,5.427733898,1667.540039,7.434403896,78.92813873,13.34375,37.03125,50.27344131,89.08007813,92.71875,99.73105621,8321.602539,60.14929962,45.23155975,3.097656012,56.04813004,71.27528381,30.58789063,30.61445045,365289.9063,47.51268005,3.328125,2.3052001,1.774000049
39527.28958,27.42654991,28.17968941,9.396484375,5.427733898,1666.21106,7.438166142,79.17928314,13.10155964,37.03125,50.08594131,89.08007813,92.71875,99.72881317,8343.914063,60.18975067,44.40969086,3.066406012,56.05350113,71.27528381,30.58789063,30.58555031,371367.3125,47.67313004,3.328125,2.306099892,1.716799974
39527.29167,,28.05858994,9.560547829,5.419920921,1662.547974,7.44192791,79.3196106,12.8554697,37.03125,49.90430069,89.08007813,92.71875,99.72657013,8316.05957,60.72100067,44.88050842,3.066406012,56.03432846,71.27528381,30.58789063,30.57695961,356619.8125,47.83358002,3.296875,2.323199987,1.716799974
39527.29375,27.41379929,27.99608994,9.396484375,5.396483898,1674.589966,7.445690155,79.4852066,12.59375,36.9375,49.99805069,89.00977325,92.71875,99.72431946,8356.661133,58.10158157,43.20824051,3.037108898,,71.27528381,30.61914063,30.60351944,362429.5938,47.92924118,3.296875,2.323199987,
39527.29583,27.4074192,28.05858994,9.373047829,5.396483898,1678.437012,7.449451923,79.0331192,12.3632803,36.9375,49.90430069,89.08007813,92.71875,99.72207642,8371.675781,58.53432083,43.56803894,3.037108898,55.98205948,71.27528381,30.58789063,30.61445045,366526.8125,47.80868149,3.289062977,2.323199987,1.716799974
39527.29792,27.40103912,28.05858994,9.28515625,5.396483898,1666.416016,7.453214169,79.01593018,12.22657013,36.84375,49.81055069,88.98632813,92.59375,99.71983337,8381.295898,58.5320282,43.01984024,3.044433117,55.95592117,71.27528381,30.5925808,30.5925808,366546.6875,47.68812943,3.265625,2.323199987,1.716799974
39527.3,27.39466095,27.9375,9.373047829,5.365233898,1670.819946,7.456974983,78.97911072,12.10254002,36.84375,49.81055069,89.00977325,92.59375,99.72599792,8393.868164,60.03953171,43.51309967,3.037108898,55.9297905,71.27528381,30.60351944,30.61445045,376083.9063,47.56756973,3.265625,2.323199987,1.716799974
39527.30208,27.38828087,27.9375,9.28515625,5.396483898,1661.738037,7.460738182,78.69233704,11.99608994,36.84375,49.72266006,89.08007813,92.59375,99.73995209,8387.06543,59.09405136,43.98947906,3.066406012,55.90365982,71.27528381,30.61914063,30.61445045,369773,47.44701004,3.265625,2.283799887,1.647300005
39527.30417,27.38191032,27.875,9.396486282,5.373045921,1666.786987,7.464498997,79.16792297,11.93358994,36.77782822,49.72266006,89.08007813,92.59375,99.75390625,8420.933594,58.4460907,43.52025986,3.066406012,55.87752914,71.27528381,30.64843941,30.61445045,362599.8125,47.32646179,3.265625,2.283799887,1.647300005
39527.30625,27.37553024,27.9375,9.191404343,5.412108898,1676.875,7.489151955,79.0178833,11.8125,36.75585938,49.69921875,88.98632813,92.59375,99.76785278,8408.683594,59.93482971,43.56185913,3.066406012,55.85139084,71.27528381,30.62354088,30.60351944,363877.1875,47.20590973,3.265625,2.283799887,1.647300005
39527.30833,27.36915016,27.92188072,9.191404343,5.412108898,1663.926025,7.51591301,79.10574341,11.69141006,36.75585938,49.62891006,89.00977325,92.59375,99.78180695,8411.041016,60.56489182,43.786129,3.074218988,55.82526016,71.27528381,30.66875076,30.61914063,356476,47.08535004,3.296875,2.283799887,1.647300005
39527.31042,27.36277962,27.875,9.191404343,5.412108898,1674.873047,7.542675018,79.14705658,11.62891006,36.75585938,49.60546875,89.08007813,92.6875,99.79576111,8384.767578,60.51126099,44.31472015,3.074218988,55.79912186,70.74521637,30.63281059,30.61445045,368956.9063,46.96479034,3.296875,2.283799887,1.647300005
39527.3125,27.35639954,27.875,9.191404343,5.412108898,1682.676025,7.569436073,78.907341,11.69141006,36.75585938,49.44141006,89.08007813,92.6875,99.8097229,8445.125977,59.9251709,43.70333099,3.066406012,55.77299118,71.27528381,30.63750076,30.60791016,360050,46.84423828,3.296875,2.283799887,1.647300005
39527.31458,27.35001945,27.75,9.09765625,5.380858898,1665.04895,7.596198082,79.34684753,11.69141006,36.66210938,49.46485138,88.98632813,92.59375,99.82366943,8426.141602,59.32518005,44.53860855,3.066406012,55.74684906,71.27528381,30.66406059,30.63281059,358921.1875,46.72367859,3.296875,2.259500027,1.673099995
39527.31667,27.34365082,27.8125,9.09765625,5.412108898,1676.532959,7.622959137,79.07910919,11.66016006,36.66210938,49.35351944,88.98632813,92.59375,99.8376236,8448.258789,60.25833893,43.49668884,3.074218988,55.72071838,71.27528381,30.67499924,30.61445045,377590,46.60313034,3.296875,2.259500027,1.673099995
39527.31875,27.33727074,27.8125,9.09765625,5.380858898,1686.522949,7.649720192,79.4240036,11.59766006,36.66210938,49.35351944,88.98632813,92.59375,99.85157013,8418.52832,59.7750206,43.61830902,3.066406012,55.69458008,71.27528381,30.63750076,30.61914063,365690.5,46.48257065,3.296875,2.259500027,1.673099995
39527.32083,27.33089066,27.75,9.009764671,5.380858898,1697.167969,7.67648077,79.4278717,11.64453983,36.66210938,49.28321075,89.08007813,92.59375,99.86551666,8440.597656,60.22637177,45.0662117,3.062988043,55.6684494,71.27528381,30.6282196,30.61914063,366356.1875,46.36201859,3.265625,2.259500027,1.673099995
39527.32292,27.32451057,27.78125,9.009764671,5.380858898,1700.390991,7.703241825,79.39485931,11.66016006,36.66210938,49.30664063,89.08007813,92.59375,99.87947845,8485.628906,58.67840958,44.0424118,3.066406012,55.6423111,71.27528381,30.61914063,30.57695961,387701.9063,46.24145889,3.273437977,2.259500027,1.673099995
39527.325,27.31813049,27.69141006,9.009764671,5.380858898,1695.264038,7.730003834,79.21987152,11.70409966,36.66210938,49.30664063,89.08007813,92.59375,99.89343262,8463.161133,59.2060585,44.00997925,3.066406012,55.61618042,71.27528381,30.5925808,30.5925808,368712.9063,46.12091064,3.296875,2.259500027,1.673099995
39527.32708,27.31175995,27.66016006,9.009764671,5.380858898,1692.998047,7.756764889,79.17372131,11.84375,36.66210938,49.40039063,89.08007813,92.59375,99.90737915,8463.293945,58.96091843,43.96965027,3.066406012,55.59004974,71.27528381,30.63281059,30.5925808,368055.5,46.00035095,3.296875,2.245699883,1.685500026
39527.32917,27.30537987,27.69141006,8.962888718,5.380858898,1688.603027,7.783525944,79.38931274,11.85937977,36.66210938,49.48828125,89.08007813,92.71875,99.92133331,8455.978516,59.48738098,43.28417969,3.097656012,55.56391907,71.27528381,30.62841988,30.58789063,374202.4063,45.87979889,3.28125,2.245699883,1.685500026
39527.33125,27.29899979,27.69141006,8.962888718,5.380858898,1695.703003,7.810286999,78.99629211,11.93358994,36.66210938,49.40039063,89.08007813,92.71875,99.93528748,8495.697266,60.69348907,44.79190063,3.074218988,55.53778076,71.27528381,30.65937042,30.61914063,375994.0938,45.7592392,3.3125,2.245699883,1.685500026
39527.33333,27.29262924,27.66016006,8.916017532,5.380858898,1686.991943,7.837049007,79.25466156,11.93358994,36.66210938,49.40039063,89.16796112,92.71875,99.94924164,8457.932617,61.25605011,45.1520195,3.074218988,55.51165009,71.27528381,30.61914063,30.60351944,378227.6875,45.6386795,3.28125,2.245699883,1.685500026
39527.33542,27.28624916,27.66016006,8.962888718,5.380858898,1696.307983,7.863810062,79.42592621,11.93358994,36.66210938,49.40039063,89.08007813,92.59375,99.96320343,8489.44043,61.07999039,44.99930954,3.066406012,55.48551178,71.27528381,30.60791016,30.5925808,367937.4063,45.51813126,3.28125,2.245699883,1.685500026
39527.3375,27.27986908,27.67579079,8.962888718,5.380858898,1698.359009,7.890572071,79.51242065,12.05858994,36.66210938,49.40039063,89.08007813,92.60938263,99.97714233,8486.540039,59.66846848,44.39496994,3.066406012,55.4593811,71.27528381,30.64403915,30.61445045,386946.0938,45.39757919,3.28125,2.245699883,1.685500026
39527.33958,27.27349091,27.72266006,8.962888718,5.412108898,1715.390991,7.917333126,79.06894684,12.05858994,36.66210938,49.25976944,89.08007813,92.65625,99.9910965,8466.416016,59.24829865,42.60317993,3.097656012,55.43323898,71.27528381,30.65312958,30.61914063,379804.5,45.2770195,3.3125,2.275399923,1.671399951
39527.34167,27.26712036,27.72266006,8.986328125,5.412108898,1703.046997,7.944094181,79.33934021,12.21094036,36.75585938,49.44141006,89.16796112,92.65625,100.0050964,8527.40332,60.75585938,44.79227829,3.097656012,55.40710831,71.27528381,30.64609909,30.61914063,376558.9063,45.15645981,3.3125,2.275399923,1.671399951
39527.34375,27.26074028,27.66016006,9.009764671,5.412108898,1702.442017,7.970855236,79.30001831,12.27344036,36.75585938,49.44141006,89.08007813,92.65625,100.0189972,8518.410156,60.32891083,44.76351929,3.097656012,55.38097,71.27528381,30.62841988,30.5925808,372820.1875,45.03591156,3.3125,2.275399923,1.671399951
39527.34583,27.2543602,27.66016006,9.009764671,5.434082031,1704.42395,7.997615814,79.31018066,12.3320303,36.75585938,49.44141006,89.16796112,92.68554688,100.0329971,8511.507813,59.98046875,43.97343063,3.097656012,55.35483932,71.27528381,30.67968941,30.61445045,386177.5,44.91535187,3.3125,2.275399923,1.671399951
39527.34792,27.24798012,27.66016006,8.822265625,5.412108898,1721.124023,8.024377823,79.26209259,12.3945303,36.75585938,49.53516006,89.14598846,92.65625,100.0468979,8530.813477,59.98046875,44.9864006,3.097656012,55.32870102,71.27528381,30.62354088,30.62354088,377218.3125,44.7947998,3.3125,2.275399923,1.671399951
39527.35,27.24160957,27.72266006,9.009764671,5.412108898,1718.379028,8.051138878,79.40450287,12.4570303,36.75585938,49.44141006,89.08007813,92.65625,100.0608978,8545.146484,58.24042892,43.4894104,3.097656012,55.30257034,71.27528381,30.64403915,30.61445045,392160.3125,44.67424011,3.3125,2.275399923,1.671399951
39527.35208,27.23522949,27.72266006,8.916017532,5.441405773,1720.937988,8.077899933,79.50662994,12.51562977,36.84375,49.53516006,89.16796112,92.65625,100.0747986,8482.27832,60.27787018,44.47277832,3.121093988,55.27643967,71.27528381,30.64843941,30.5925808,371824.1875,44.55049896,3.3125,2.320300102,1.686800003
39527.35417,27.22884941,27.66016006,8.916017532,5.419433117,1717.656982,8.104661942,79.05396271,12.57812977,36.84375,49.72266006,89.16796112,92.65625,100.0887985,8547.618164,60.01371002,44.33395004,3.097656012,55.25030899,71.27528381,30.60351944,30.5925808,371688.3125,44.04792023,3.3125,2.320300102,1.686800003
39527.35625,27.22248077,27.66016006,8.822265625,5.441405773,1723.485962,8.131422997,79.39485931,12.57812977,36.84375,49.72266006,89.16796112,92.65625,100.1026993,8484.798828,59.58515167,43.58507156,3.128906012,55.22417068,71.27528381,30.64403915,30.62841988,377531.3125,43.54533005,3.3125,2.320300102,1.686800003
39527.35833,27.21610069,27.69141006,8.734374046,5.441405773,1725.458984,8.158184052,79.5463562,12.65625,36.84375,49.72266006,89.10205078,92.65625,100.1166992,8495.298828,59.54404068,43.5571785,3.105468988,55.19804001,71.27528381,30.63281059,30.61914063,372841.3125,43.04275131,3.34375,2.320300102,1.686800003
39527.36042,27.20972061,27.62891006,8.916017532,5.441405773,1725.274048,8.184945107,79.41649628,12.7304697,36.84375,49.72266006,89.16796112,92.65625,100.1306,8492.353516,60.6529808,45.18864059,3.128906012,55.1719017,71.27528381,30.64843941,30.61914063,394304.3125,42.54016876,3.34375,2.320300102,1.686800003
39527.3625,27.20334053,27.61329079,8.822265625,5.441405773,1730.400024,8.211706161,79.50856018,12.7929697,36.84375,49.72266006,89.16796112,92.65625,100.1445999,8477.353516,60.98168945,44.46147156,3.128906012,55.14577103,71.06417084,30.6282196,30.61445045,381101.3125,42.03757858,3.34375,2.320300102,1.686800003
39527.36458,27.19696999,27.61329079,8.822265625,5.441405773,1733.05603,8.23846817,79.63693237,12.8554697,36.84375,49.78858185,89.08007813,92.65625,100.1585007,8502.234375,61.29336166,44.88957977,3.128906012,55.11962891,71.27528381,30.63281059,30.60351944,389347.9063,41.53499985,3.34375,2.326900005,1.618899941
39527.36667,27.1905899,27.66016006,8.822265625,5.441405773,1733.545044,8.265229225,79.51434326,12.8554697,36.84375,49.90430069,89.16796112,92.65625,100.1725006,8521.956055,59.34762955,43.74922943,3.128906012,55.09349823,71.27528381,30.70155907,30.61914063,389192.5,41.03242111,3.34375,2.326900005,1.618899941
39527.36875,27.18420982,27.72266006,8.798827171,5.464842796,1727.021973,8.29199028,79.47003937,12.91405964,36.84375,49.90430069,89.16796112,92.7734375,100.1864014,8511.192383,60.01443863,43.23376083,3.128906012,55.06735992,71.27528381,30.64843941,30.60585976,383143.3125,40.52983093,3.34375,2.326900005,1.618899941
39527.37083,27.17782974,27.72266006,8.869141579,5.441405773,1739.95105,8.318751335,80.12574768,12.91405964,36.86719131,50.08594131,89.26171875,92.7734375,100.2004013,8501.138672,60.29389954,45.34199142,3.158202887,55.04122925,71.20601654,30.62354088,30.58789063,384005.5,40.02724838,3.35107398,2.326900005,1.618899941
39527.37292,27.1714592,27.66016006,8.822265625,5.480467796,1731.494019,8.34551239,79.62692261,13.03905964,36.9375,50.17969131,89.26171875,92.7734375,100.2143021,8487.714844,58.99542999,44.46213913,3.158202887,55.01509094,71.27528381,30.65937042,30.60351944,401441.6875,39.5246582,3.373047113,2.326900005,1.618899941
39527.375,27.16507912,27.59766006,8.869141579,5.457030773,1742.939941,8.372274399,79.1444397,12.97655964,36.9375,50.40819931,89.26171875,92.7734375,100.228302,8452.743164,57.75899887,42.7313385,3.097656012,54.98896027,71.27528381,30.68593979,30.59882927,383629.5938,39.02207947,3.373047113,2.326900005,1.618899941
39527.37708,27.15870094,27.61329079,8.869141579,5.457030773,1735.781006,8.399035454,79.11345673,12.91405964,36.84375,50.40819931,89.26171875,92.7734375,100.2422028,8509.641602,60.11532974,44.44252014,3.150878906,54.9646492,71.27528381,30.63281059,30.5613308,365281.9063,38.51950073,3.34375,2.342299938,1.654399991
39527.37917,27.15232086,27.66016006,8.869141579,5.449707031,1736.063965,8.425797462,79.37792969,12.83983994,36.91405869,50.50194931,89.26171875,92.8046875,100.2562027,8485.761719,60.23974991,43.1410408,3.136229992,54.9412117,71.27528381,30.63281059,30.58789063,386386.3125,38.01691055,3.373047113,2.342299938,1.654399991
39527.38125,27.14595032,27.69141006,8.962888718,5.457030773,1721.592041,8.452557564,79.30770111,12.77733994,36.9375,50.59569931,89.35546875,92.8984375,100.2701035,8461.415039,60.62371826,44.78755188,3.267090082,54.9448204,71.27528381,30.66875076,30.61914063,397781.3125,37.51433182,3.373047113,2.342299938,1.654399991
39527.38333,27.13957024,27.79688072,8.962888718,5.548828125,1761.25,8.479319572,78.85904694,12.54687977,36.96094131,50.52539063,89.44335938,92.9921875,100.2841034,8478.892578,60.26004028,44.13190842,3.3125,56.00976944,70.12481689,30.69062042,30.64403915,404735.1875,34.49153137,3.558593988,2.342299938,1.654399991
39527.38542,27.13319016,27.75,8.962888718,5.526854992,1753.954956,8.506080627,78.77184296,12.7929697,36.9375,50.87108994,89.44335938,92.8984375,100.2981033,8396.34668,58.01134872,42.13840103,3.3125,56.03580856,70.35694122,30.63281059,30.61914063,400016.5,32.00542068,3.527343988,2.342299938,1.654399991
39527.3875,27.12681961,27.8125,8.962888718,5.548828125,1740.672974,8.532841682,79.62943268,12.7929697,36.9375,51.05273056,89.44335938,92.9609375,100.3119965,8354.504883,58.01992035,42.01636124,3.34375,56.0618515,71.07557678,30.65937042,30.5925808,383537.3125,30.22525978,3.527343988,2.342299938,1.654399991
39527.38958,27.12043953,27.8125,9.075683594,5.548828125,1746.055054,8.559602737,78.42797852,12.8554697,37.03125,51.14648056,89.42138672,92.9609375,100.3259964,8401.837891,59.51258087,44.59310913,3.335937977,56.08789063,71.05277252,30.63281059,30.60351944,387790,28.44510078,3.527343988,2.34800005,1.645599961
39527.39167,27.11405945,27.8125,9.009764671,5.548828125,1739.345947,8.586364746,78.80094147,12.99217987,37.03125,51.32812881,89.44335938,92.9609375,100.3398972,8402.811523,58.80995941,42.28435898,3.3125,56.11394119,71.2537384,30.60791016,30.59882927,376300.4063,26.66493988,3.527343988,2.34800005,1.645599961
39527.39375,27.10767937,27.8125,9.09765625,5.548828125,1763.73999,8.613125801,78.75096893,12.93066025,37.03125,51.51562881,89.44335938,92.9609375,100.3538971,8391.239258,60.05702972,42.95948029,3.34375,56.13998032,71.24331665,30.64843941,30.60351944,387480.5,24.88478088,3.550781012,2.34800005,1.645599961
39527.39583,27.10131073,27.8125,9.050780296,5.564453125,1755.185059,8.639886856,78.50215149,12.8242197,37.03125,51.51562881,89.44335938,92.9921875,100.3677979,8378.493164,60.6446991,43.9615593,3.34375,56.16601944,70.90566254,30.64843941,30.58789063,380875.9063,23.10462952,3.558593988,2.34800005,1.645599961
39527.39792,27.09493065,27.89063072,9.09765625,5.564453125,1741.796997,8.666647911,75.35484314,12.70312977,37.03125,51.51562881,89.44335938,92.9609375,100.3817978,8327.396484,59.18819046,42.57954025,3.34375,56.19205856,67.9349823,30.62354088,30.61211014,385611.3125,21.32447052,3.527343988,2.34800005,1.645599961
39527.4,27.08855057,27.9375,9.144533157,5.580078125,1752.529053,8.693408966,75.0370636,13.12891006,37.07812881,51.44532013,89.44335938,92.9609375,100.3956985,8326.671875,60.24393082,42.75775909,3.34375,56.2181015,68.6328125,30.61260033,30.5925808,375654.9063,20.25515938,3.558593988,2.34800005,1.645599961
39527.40208,27.08217049,28.05858994,9.144533157,5.611328125,1751.436035,8.720170975,75.35675812,13.51465034,37.21289063,51.79101944,89.53710938,93.0859375,100.4096985,8308.478516,58.87147903,43.72854996,3.35107398,56.24414063,68.00306702,30.63281059,30.57226944,390972.3125,19.8733902,3.558593988,2.317899942,1.610599995
39527.40417,27.07579994,28.36327934,9.156250954,5.611328125,1751.182007,8.74693203,75.18917084,13.88183975,37.30664063,52.06641006,89.53710938,93.0859375,100.4235992,8267.902344,59.19984055,43.43407059,3.373047113,56.27019119,67.84131622,30.63281059,30.60351944,381138.8125,19.49163055,3.565917969,2.317899942,1.610599995
39527.40625,27.06941986,28.24218941,9.191404343,5.640625,1735.360962,8.773693085,75.22498322,14.31151962,37.40039063,52.27148819,89.63085938,93.20313263,100.4375992,8282.188477,60.87913895,43.76884079,3.373047113,56.29623032,67.39714813,30.63076019,30.58789063,378621.5938,19.10985947,3.587891102,2.317899942,1.610599995
39527.40833,27.06303978,28.17968941,9.191404343,5.640625,1746.94397,8.80045414,74.8897171,14.66405964,37.40039063,52.52344131,89.63085938,93.20313263,100.4514999,8234.078125,61.4829483,44.82921982,3.373047113,56.32226944,68.16764069,30.62841988,30.58320045,380855.4063,18.72809982,3.587891102,2.317899942,1.610599995
39527.41042,27.0566597,27.99608994,9.26171875,5.671875,1739.579956,8.827215195,75.29827118,14.78516006,37.48828125,52.61719131,89.63085938,93.20313263,100.4654999,8285.802734,61.78042984,44.50537109,3.404297113,56.34830856,67.41169739,30.62841988,30.58789063,371214.3125,18.34634018,3.587891102,2.317899942,1.610599995
39527.4125,27.05028915,27.53906059,9.191404343,5.671875,1744.911987,8.853977203,75.48705292,14.91016006,37.58203125,53.16796875,89.8125,93.32813263,100.4794006,8194.999023,61.4132309,44.33742905,3.373047113,56.3743515,67.38494873,30.60351944,30.58789063,357606.5,17.96456909,3.619141102,2.317899942,1.610599995
39527.41458,27.04390907,30.24121094,9.605957031,5.833496094,1933.271973,8.880738258,74.99826813,14.78516006,37.48828125,53.39794922,89.8125,93.32813263,100.4934006,8190.859863,62.92227173,47.33161926,3.503906012,56.40039063,68.25749969,30.68437958,30.61914063,395663.0938,17.58280945,3.619141102,2.317899942,1.610599995
39527.41667,47.01771164,42.44335938,17.27733994,6.270019054,1742.051025,10.79596043,73.94966125,18.15723038,38.70703125,48.38525009,88.96143341,92.9609375,100.5073013,8248.84082,74.17749786,55.31130981,4.146973133,56.43519974,66.07134247,31.14990044,30.94413948,558726.125,17.40254021,4.392579079,2.253200054,1.543400049
39527.41875,35.57931137,33.80467987,15.3144598,7.089842796,1748.223022,14.08465958,75.18917084,25.56152916,39.72071075,55.99657822,91.1953125,93.45313263,100.524498,8020.249023,56.24464035,44.65013885,4.339355946,56.51134872,68.08553314,30.66406059,30.59882927,398967.5,17.89472008,3.947753906,2.253200054,1.543400049
39527.42083,33.16547012,33.86717987,13.07616997,7.197266102,1724.805054,16.10150909,75.39940643,25.98925972,40.34180069,61.55858994,91.26123047,93.9453125,100.546402,7793.827148,46.84360123,36.68347931,4.437989235,56.58749008,68.5968399,30.44453049,30.41357994,335015.6875,18.38690948,4.239746094,2.253200054,1.543400049
39527.42292,32.60774994,32.85546112,12.33788967,7.296875,1713.134033,15.33178043,74.70494843,25.13281059,40.71094131,61.99805069,90.9418869,94.1875,100.5681992,7668.37793,50.25159073,35.27927017,4.507812977,56.66363907,68.6559906,30.41357994,30.41797066,310020.9063,18.8791008,4.539062977,2.253200054,1.543400049
39527.425,32.05002975,31.81250954,11.99219036,7.205078125,1699.296997,14.56206036,74.70205688,24.41016006,40.71094131,61.69921112,91.1953125,94.4296875,100.5901031,7552.075195,55.26671982,38.68338013,4.416016102,56.73978043,67.77938843,30.41797066,30.44453049,297324.3125,19.37129021,4.630858898,2.253200054,1.543400049
39527.42708,31.49230957,31.04688072,11.97021961,7.142578125,1709.755981,13.79232979,75.15894318,23.41406059,40.42969131,59.92528915,90.91992188,94.4296875,100.6119003,7412.242188,62.14286041,42.60829163,4.416016102,56.81592941,67.93289948,30.43359947,30.45391083,296021.4063,19.86347008,4.660155773,2.253200054,1.543400049
39527.42917,30.93458939,30.49609947,12.08594036,6.951170921,1709.100952,13.02260017,74.70613861,22.06640053,39.94921875,57.07764053,90.08789063,94.15625,100.6336975,7413.778809,67.90016937,48.6769104,4.353516102,56.89207077,67.8588562,30.51172066,30.51172066,304243.5,19.77911949,4.660155773,2.23239994,1.515300035
39527.43125,30.3768692,30.87891006,11.92626953,6.767578125,1692.588013,12.2528801,75.08779144,20.59375954,39.32812881,54.13476944,89.40234375,93.5703125,100.5142975,7396.820801,70.21614075,51.33774948,4.232421875,56.96820831,68.21381378,30.54101944,30.56757927,309345.5938,19.34057999,4.599608898,2.23239994,1.515300035
